Row ID,Order ID,Customer ID,Product ID,Product Name,Order Date,Ship Date,Ship Mode,Category,Customer Name,Segment,Sales,Quantity,Profit
9118,CA-2017-153045,NS-18505,FUR-CH-10000309,Global Comet Stacking Arm Chair,19-Jan-17,24-Jan-17,Second Class,Chairs,Neola Schneider,Consumer,887.271,3,-63.3765
9220,US-2015-164238,JW-15955,FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,16-Aug-15,20-Aug-15,Standard Class,Bookcases,Joni Wasserman,Consumer,301.47,3,-204.9996
9280,CA-2017-122539,SC-20305,FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,01-Dec-17,05-Dec-17,Standard Class,Chairs,Sean Christensen,Consumer,398.972,2,-28.498
9289,US-2017-165456,TB-21625,FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,30-Nov-17,03-Dec-17,First Class,Chairs,Trudy Brown,Consumer,1079.316,6,-15.4188
327,US-2016-141544,PO-18850,TEC-PH-10003645,Aastra 57i VoIP phone,30-Aug-16,01-Sep-16,First Class,Phones,Patrick O'Brill,Consumer,290.898,3,-67.8762
332,US-2016-150147,JL-15850,TEC-PH-10004614,AT&T 841000 Phone,25-Apr-16,29-Apr-16,Second Class,Phones,John Lucas,Consumer,82.8,2,-20.7
344,CA-2014-122336,JD-15895,TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",13-Apr-14,17-Apr-14,Second Class,Phones,Jonathan Doherty,Corporate,71.928,12,8.3916
600,US-2016-100720,CK-12205,TEC-PH-10001425,Mophie Juice Pack Helium for iPhone,16-Jul-16,21-Jul-16,Standard Class,Phones,Chloris Kastensmidt,Consumer,143.982,3,-28.7964
601,US-2016-100720,CK-12205,TEC-PH-10003963,GE 2-Jack Phone Line Splitter,16-Jul-16,21-Jul-16,Standard Class,Phones,Chloris Kastensmidt,Consumer,494.376,4,-115.3544
610,US-2014-105767,AR-10510,TEC-PH-10003092,Motorola L804,23-May-14,27-May-14,Standard Class,Phones,Andrew Roberts,Consumer,55.188,2,-10.1178
614,CA-2016-121223,GD-14590,TEC-PH-10004667,Cisco 8x8 Inc. 6753i IP Business Phone System,11-Sep-16,13-Sep-16,Second Class,Phones,Giulietta Dortch,Corporate,728.946,9,-157.9383
871,CA-2016-158099,PK-18910,TEC-PH-10002496,Cisco SPA301,03-Sep-16,05-Sep-16,First Class,Phones,Paul Knutson,Home Office,280.782,3,-46.797
950,US-2017-110576,RB-19795,FUR-TA-10004154,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",28-Nov-17,02-Dec-17,Standard Class,Tables,Ross Baird,Home Office,2065.32,12,-619.596
972,CA-2014-115791,DL-13315,TEC-PH-10004614,AT&T 841000 Phone,16-Jan-14,18-Jan-14,Second Class,Phones,Delfina Latchford,Consumer,124.2,3,-31.05
1220,US-2017-118087,SP-20620,TEC-PH-10002200,Samsung Galaxy Note 2,09-Sep-17,13-Sep-17,Standard Class,Phones,Stefania Perrino,Corporate,1931.958,7,-386.3916
1363,CA-2017-125199,HM-14860,TEC-PH-10001336,Digium D40 VoIP phone,19-Oct-17,25-Oct-17,Standard Class,Phones,Harry Marie,Corporate,309.576,4,-56.7556
1406,US-2014-118486,SD-20485,FUR-TA-10001039,KI Adjustable-Height Table,06-Apr-14,08-Apr-14,First Class,Tables,Shirley Daniels,Home Office,154.764,3,-36.1116
1650,CA-2015-120341,SF-20200,TEC-PH-10003357,Grandstream GXP2100 Mainstream Business Phone,26-Sep-15,29-Sep-15,Second Class,Phones,Sarah Foster,Consumer,45.894,1,-9.1788
1662,CA-2017-144526,QJ-19255,TEC-PH-10002549,Polycom SoundPoint IP 450 VoIP phone,30-Apr-17,06-May-17,Standard Class,Phones,Quincy Jones,Corporate,677.58,5,-158.102
1680,CA-2014-122882,SB-20290,TEC-PH-10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,07-Sep-14,13-Sep-14,Standard Class,Phones,Sean Braxton,Corporate,32.382,3,4.3176
1690,CA-2014-142839,TS-21610,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,16-Aug-14,20-Aug-14,Standard Class,Tables,Troy Staebel,Consumer,853.092,6,-227.4912
2126,CA-2017-144862,EH-14005,TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",01-Dec-17,05-Dec-17,Standard Class,Phones,Erica Hernandez,Home Office,62.958,7,9.4437
2136,CA-2015-122210,WB-21850,TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,30-Nov-15,04-Dec-15,Standard Class,Phones,William Brown,Consumer,94.92,4,15.82
2144,CA-2016-155481,DK-13225,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,01-Sep-16,05-Sep-16,Standard Class,Phones,Dean Katz,Corporate,23.988,2,-4.7976
2242,US-2016-126893,CT-11995,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,26-Nov-16,01-Dec-16,Standard Class,Phones,Carol Triggs,Consumer,494.982,3,-115.4958
2726,CA-2017-149888,EP-13915,TEC-PH-10003811,Jabra Supreme Plus Driver Edition Headset,07-Nov-17,13-Nov-17,Standard Class,Phones,Emily Phan,Consumer,359.97,5,-71.994
2727,CA-2017-149888,EP-13915,FUR-TA-10000849,Bevis Rectangular Conference Tables,07-Nov-17,13-Nov-17,Standard Class,Tables,Emily Phan,Consumer,350.352,4,-140.1408
2784,US-2016-106677,AS-10285,TEC-PH-10003187,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,05-Nov-16,10-Nov-16,Standard Class,Phones,Alejandro Savely,Corporate,23.988,2,-15.992
3127,CA-2017-149895,EB-14110,TEC-PH-10002200,Aastra 6757i CT Wireless VoIP phone,08-Sep-17,12-Sep-17,Standard Class,Phones,Eugene Barchas,Consumer,258.528,2,-47.3968
3302,US-2014-159926,CS-11950,TEC-PH-10001128,Motorola Droid Maxx,18-Nov-14,22-Nov-14,Standard Class,Phones,Carlos Soltero,Consumer,539.964,6,-107.9928
3600,CA-2014-102869,LC-17140,TEC-PH-10002549,Polycom SoundPoint IP 450 VoIP phone,09-Sep-14,14-Sep-14,Second Class,Phones,Logan Currie,Consumer,135.516,1,-31.6204
3782,CA-2015-135314,MC-17575,TEC-PH-10003072,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,09-Jul-15,14-Jul-15,Second Class,Phones,Matt Collins,Consumer,269.982,3,40.4973
3908,CA-2015-167010,VT-21700,TEC-PH-10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,05-Apr-15,10-Apr-15,Standard Class,Phones,Valerie Takahito,Home Office,14.85,5,-3.2175
3909,CA-2015-167010,VT-21700,TEC-PH-10002844,Speck Products Candyshell Flip Case,05-Apr-15,10-Apr-15,Standard Class,Phones,Valerie Takahito,Home Office,41.988,2,-9.7972
4053,CA-2014-122931,SM-20950,FUR-TA-10004175,"Hon 30"" x 60"" Table with Locking Drawer",29-Sep-14,03-Oct-14,Standard Class,Tables,Suzanne McNair,Corporate,409.272,2,-81.8544
4057,CA-2014-122931,SM-20950,FUR-TA-10004147,Hon 4060 Series Tables,29-Sep-14,03-Oct-14,Standard Class,Tables,Suzanne McNair,Corporate,67.176,1,-20.1528
4294,CA-2017-130967,EB-13870,TEC-PH-10004896,Nokia Lumia 521 (T-Mobile),10-Mar-17,16-Mar-17,Standard Class,Phones,Emily Burns,Consumer,53.982,3,-10.7964
4684,CA-2016-159912,GB-14530,FUR-TA-10004152,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",29-Aug-16,03-Sep-16,Standard Class,Tables,George Bell,Corporate,241.92,4,-56.448
4804,CA-2017-136364,MH-17455,TEC-PH-10003885,Cisco SPA508G,13-Jul-17,17-Jul-17,Second Class,Phones,Mark Hamilton,Consumer,39.594,1,-7.2589
4813,CA-2016-121370,EB-14110,TEC-CO-10004115,Sharp AL-1530CS Digital Copier,14-Nov-16,19-Nov-16,Second Class,Copiers,Eugene Barchas,Consumer,1199.976,4,179.9964
5010,CA-2015-102876,LR-17035,TEC-PH-10002680,Samsung Galaxy Note 3,07-Sep-15,14-Sep-15,Standard Class,Phones,Lisa Ryan,Corporate,791.964,6,-131.994
5087,CA-2015-109001,KN-16390,TEC-PH-10000562,Samsung Convoy 3,05-Mar-15,09-Mar-15,Standard Class,Phones,Katherine Nockton,Corporate,466.158,7,-93.2316
5187,US-2015-154389,EH-14125,TEC-PH-10002789,LG Exalt,27-Nov-15,03-Dec-15,Standard Class,Phones,Eugene Hildebrand,Home Office,748.752,8,-162.2296
5385,CA-2017-161410,CC-12220,TEC-PH-10001760,Bose SoundLink Bluetooth Speaker,26-Jun-17,03-Jul-17,Standard Class,Phones,Chris Cortes,Consumer,358.2,3,41.79
5386,CA-2017-161410,CC-12220,TEC-PH-10000673,Plantronics Voyager Pro HD - Bluetooth Headset,26-Jun-17,03-Jul-17,Standard Class,Phones,Chris Cortes,Consumer,545.916,14,72.7888
5421,US-2016-151827,CS-11950,TEC-PH-10002789,LG Exalt,31-Mar-16,02-Apr-16,Second Class,Phones,Carlos Soltero,Consumer,280.782,3,-60.8361
5506,CA-2017-127782,TH-21115,TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,02-Nov-17,06-Nov-17,Standard Class,Phones,Thea Hudgings,Corporate,859.2,4,-186.16
5630,US-2016-146066,RB-19465,FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",21-Aug-16,23-Aug-16,Second Class,Tables,Rick Bensley,Home Office,815.292,9,-339.705
5932,US-2017-169551,RL-19615,TEC-PH-10001363,Apple iPhone 5S,07-Jul-17,09-Jul-17,First Class,Phones,Rob Lucas,Consumer,683.988,2,-113.998
6105,US-2017-132381,Dp-13240,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,22-Aug-17,24-Aug-17,First Class,Tables,Dean percer,Home Office,314.532,2,-83.8752
6196,CA-2017-113453,CM-12160,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,21-Oct-17,28-Oct-17,Standard Class,Phones,Charles McCrossin,Consumer,329.988,2,-76.9972
6417,CA-2016-111976,BD-11620,TEC-PH-10002890,AT&T 17929 Lendline Telephone,08-Mar-16,12-Mar-16,Standard Class,Phones,Brian DeCherney,Consumer,108.576,4,-25.3344
6426,CA-2016-143714,CC-12370,TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,23-May-16,27-May-16,Standard Class,Copiers,Christopher Conant,Consumer,8399.976,4,1119.9968
6429,CA-2016-143714,CC-12370,TEC-PH-10004080,Avaya 5410 Digital phone,23-May-16,27-May-16,Standard Class,Phones,Christopher Conant,Consumer,122.382,3,-24.4764
6525,CA-2016-129308,CC-12100,TEC-PH-10002310,Panasonic KX T7731-B Digital phone,07-Jul-16,13-Jul-16,Standard Class,Phones,Chad Cunningham,Home Office,59.994,1,-12.9987
6785,CA-2017-121293,JC-15775,FUR-TA-10001771,"Bush Cubix Conference Tables, Fully Assembled",25-Jul-17,28-Jul-17,Second Class,Tables,John Castell,Consumer,138.588,1,-34.647
6932,CA-2014-164182,ST-20530,TEC-PH-10002070,Griffin GC36547 PowerJolt SE Lightning Charger,14-Jul-14,18-Jul-14,Standard Class,Phones,Shui Tom,Consumer,13.494,1,-2.249
6933,CA-2014-164182,ST-20530,TEC-PH-10002583,iOttie HLCRIO102 Car Mount,14-Jul-14,18-Jul-14,Standard Class,Phones,Shui Tom,Consumer,23.988,2,-13.993
7043,US-2017-165358,SV-20365,TEC-CO-10001943,Canon PC-428 Personal Copier,18-Jul-17,23-Jul-17,Standard Class,Copiers,Seth Vernon,Consumer,599.97,5,69.9965
7144,US-2017-141558,MH-17290,TEC-PH-10002555,Nortel Meridian M5316 Digital phone,11-Mar-17,16-Mar-17,Standard Class,Phones,Marc Harrigan,Home Office,776.85,5,-181.265
7146,US-2017-141558,MH-17290,FUR-TA-10004086,KI Adjustable-Height Table,11-Mar-17,16-Mar-17,Standard Class,Tables,Marc Harrigan,Home Office,154.764,3,-46.4292
7263,CA-2017-156363,ML-17395,TEC-PH-10003988,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",22-Oct-17,28-Oct-17,Standard Class,Phones,Marina Lichtenstein,Corporate,32.7,5,-6.54
7359,US-2014-115189,AR-10345,TEC-PH-10002170,ClearSounds CSC500 Amplified Spirit Phone Corded phone,30-Dec-14,03-Jan-15,Second Class,Phones,Alex Russell,Corporate,251.964,6,-50.3928
7360,US-2014-115189,AR-10345,FUR-TA-10004575,Hon 5100 Series Wood Tables,30-Dec-14,03-Jan-15,Second Class,Tables,Alex Russell,Corporate,523.764,3,-192.0468
7364,CA-2016-127243,DS-13180,TEC-PH-10004539,Wireless Extenders zBoost YX545 SOHO Signal Booster,28-Nov-16,04-Dec-16,Standard Class,Phones,David Smith,Corporate,340.182,3,-73.7061
7417,US-2016-114013,SC-20770,TEC-PH-10001494,Polycom CX600 IP Phone VoIP phone,13-Mar-16,15-Mar-16,Second Class,Phones,Stewart Carmichael,Corporate,539.91,3,-116.9805
7880,CA-2016-155747,JS-15685,FUR-TA-10003392,Global Adaptabilities Conference Tables,14-Jun-16,21-Jun-16,Standard Class,Tables,Jim Sink,Corporate,337.176,2,-118.0116
7971,US-2015-126753,SP-20860,TEC-PH-10003580,Cisco IP Phone 7961G-GE VoIP phone,16-Aug-15,20-Aug-15,Standard Class,Phones,Sung Pak,Corporate,519.792,4,-112.6216
8124,CA-2014-138128,FP-14320,TEC-CO-10001766,Canon PC940 Copier,09-Dec-14,15-Dec-14,Standard Class,Copiers,Frank Preis,Consumer,1079.976,4,125.9972
8181,CA-2015-119879,SS-20410,FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",21-Nov-15,25-Nov-15,Standard Class,Tables,Shahid Shariari,Consumer,1252.704,8,-480.2032
8182,CA-2015-119879,SS-20410,TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",21-Nov-15,25-Nov-15,Standard Class,Phones,Shahid Shariari,Consumer,110.97,5,-24.0435
8249,CA-2016-133816,CS-12400,TEC-PH-10001795,ClearOne CHATAttach 160 - speaker phone,10-May-16,13-May-16,Second Class,Phones,Christopher Schild,Home Office,743.988,2,-123.998
8354,CA-2017-132199,BO-11350,FUR-TA-10003748,Bevis 36 x 72 Conference Tables,03-May-17,08-May-17,Standard Class,Tables,Bill Overfelt,Corporate,373.47,5,-112.041
8443,US-2016-155173,JB-16045,TEC-PH-10004586,Wilson SignalBoost 841262 DB PRO Amplifier Kit,06-Mar-16,10-Mar-16,Standard Class,Phones,Julia Barnett,Home Office,431.94,2,-71.99
8445,US-2016-155173,JB-16045,TEC-PH-10002538,Grandstream GXP1160 VoIP phone,06-Mar-16,10-Mar-16,Standard Class,Phones,Julia Barnett,Home Office,68.238,3,-12.5103
8740,US-2017-131961,MJ-17740,TEC-PH-10001924,iHome FM Clock Radio with Lightning Dock,08-Dec-17,11-Dec-17,First Class,Phones,Max Jones,Consumer,83.988,2,-20.997
8800,CA-2014-116666,KT-16480,TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,08-May-14,10-May-14,First Class,Copiers,Kean Thornton,Consumer,1799.97,5,239.996
8809,US-2017-110646,JF-15190,TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,26-Oct-17,31-Oct-17,Standard Class,Phones,Jamie Frazer,Consumer,118.65,5,19.775
9116,CA-2017-153045,NS-18505,TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,19-Jan-17,24-Jan-17,Second Class,Phones,Neola Schneider,Consumer,429.6,2,-93.08
9316,CA-2016-161907,JH-16180,TEC-PH-10000141,Clearsounds A400,05-Apr-16,09-Apr-16,Standard Class,Phones,Justin Hirsh,Consumer,118.782,3,-27.7158
9439,CA-2017-126144,GM-14680,TEC-PH-10001079,Polycom SoundPoint Pro SE-225 Corded phone,31-Jul-17,05-Aug-17,Standard Class,Phones,Greg Matthias,Consumer,285.576,4,-57.1152
9674,CA-2016-114867,FM-14290,TEC-PH-10002645,LG G2,23-Dec-16,28-Dec-16,Standard Class,Phones,Frank Merwin,Home Office,1499.97,5,-374.9925
177,US-2017-152366,SJ-20500,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",21-Apr-17,25-Apr-17,Second Class,Appliances,Shirley Jackson,Consumer,97.264,4,-243.16
263,US-2014-106992,SB-20290,TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,19-Sep-14,21-Sep-14,Second Class,Machines,Sean Braxton,Corporate,3059.982,3,-509.997
264,US-2014-106992,SB-20290,TEC-MA-10003353,Xerox WorkCentre 6505DN Laser Multifunction Printer,19-Sep-14,21-Sep-14,Second Class,Machines,Sean Braxton,Corporate,2519.958,7,-251.9958
379,CA-2015-130792,RA-19915,OFF-AP-10000696,Holmes Odor Grabber,28-Apr-15,05-May-15,Standard Class,Appliances,Russell Applegate,Consumer,8.652,3,-20.3322
1551,US-2017-124926,ME-17320,OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,13-Nov-17,18-Nov-17,Second Class,Appliances,Maria Etezadi,Home Office,9.324,6,-24.7086
1913,CA-2017-121503,FH-14275,TEC-MA-10003674,Hewlett-Packard Deskjet 5550 Printer,03-Jul-17,06-Jul-17,Second Class,Machines,Frank Hawley,Corporate,597.132,3,49.761
1996,US-2017-147221,JS-16030,OFF-AP-10002534,3.6 Cubic Foot Counter Height Office Refrigerator,02-Dec-17,04-Dec-17,Second Class,Appliances,Joy Smith,Consumer,294.62,5,-766.012
2508,CA-2015-120397,RB-19435,OFF-AP-10001293,Belkin 8 Outlet Surge Protector,02-Jul-15,02-Jul-15,Same Day,Appliances,Richard Bierner,Consumer,32.784,4,-85.2384
3088,CA-2017-118773,TP-21415,OFF-AP-10000055,Belkin F9S820V06 8 Outlet Surge,09-Feb-17,14-Feb-17,Standard Class,Appliances,Tom Prescott,Consumer,12.992,2,-32.48
4101,US-2017-102288,ZC-21910,OFF-AP-10004655,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",19-Jun-17,23-Jun-17,Standard Class,Appliances,Zuschuss Carroll,Consumer,2.264,1,-5.2072
4102,US-2017-102288,ZC-21910,OFF-AP-10002906,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,19-Jun-17,23-Jun-17,Standard Class,Appliances,Zuschuss Carroll,Consumer,0.444,1,-1.11
4615,CA-2016-144540,GH-14410,OFF-AP-10002457,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",05-Sep-16,10-Sep-16,Standard Class,Appliances,Gary Hansen,Home Office,62.79,3,-166.3935
4704,CA-2016-166240,DH-13075,OFF-AP-10002082,Holmes HEPA Air Purifier,24-Jun-16,28-Jun-16,Standard Class,Appliances,Dave Hallsten,Corporate,8.712,2,-19.602
4873,CA-2017-164042,KL-16645,OFF-AP-10001947,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,23-May-17,27-May-17,Standard Class,Appliances,Ken Lonsdale,Consumer,18.32,5,-46.716
7176,US-2017-141677,HK-14890,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,26-Mar-17,30-Mar-17,Standard Class,Appliances,Heather Kirkland,Corporate,87.168,8,-226.6368
7189,CA-2017-133102,ED-13885,OFF-AP-10001563,Belkin Premiere Surge Master II 8-outlet surge protector,17-Aug-17,24-Aug-17,Standard Class,Appliances,Emily Ducich,Home Office,38.864,4,-99.1032
7289,CA-2014-158281,AG-10525,TEC-MA-10002210,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,02-Sep-14,07-Sep-14,Standard Class,Machines,Andy Gerbode,Corporate,559.71,3,-121.2705
7349,CA-2014-130421,SC-20020,OFF-AP-10002534,3.6 Cubic Foot Counter Height Office Refrigerator,03-Mar-14,07-Mar-14,Standard Class,Appliances,Sam Craven,Consumer,176.772,3,-459.6072
7495,US-2017-160836,CC-12475,OFF-AP-10001626,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",11-Sep-17,16-Sep-17,Standard Class,Appliances,Cindy Chapman,Consumer,1.556,2,-4.2012
8573,CA-2014-121629,BT-11680,TEC-MA-10004679,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,28-Nov-14,02-Dec-14,Standard Class,Machines,Brian Thompson,Consumer,998.85,5,-199.77
8717,CA-2016-120824,AW-10930,OFF-AP-10001242,APC 7 Outlet Network SurgeArrest Surge Protector,12-Jun-16,16-Jun-16,Second Class,Appliances,Arthur Wiediger,Home Office,64.384,4,-160.96
8960,CA-2017-150266,RO-19780,OFF-AP-10002867,Fellowes Command Center 5-outlet power strip,25-Nov-17,30-Nov-17,Standard Class,Appliances,Rose O'Brian,Consumer,67.84,5,-179.776
9087,CA-2016-143406,LR-17035,OFF-AP-10001564,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,26-Sep-16,30-Sep-16,Standard Class,Appliances,Lisa Ryan,Corporate,93.032,2,-251.1864
9107,CA-2015-163181,AB-10105,TEC-MA-10001016,Canon PC170 Desktop Personal Copier,07-Nov-15,12-Nov-15,Standard Class,Machines,Adrian Barton,Consumer,287.91,3,33.5895
9420,CA-2017-152926,SC-20695,OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,02-Oct-17,04-Oct-17,Second Class,Appliances,Steve Chapman,Corporate,15.224,2,-38.8212
9421,CA-2017-152926,SC-20695,OFF-AP-10001947,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,02-Oct-17,04-Oct-17,Second Class,Appliances,Steve Chapman,Corporate,21.984,6,-56.0592
39,CA-2015-117415,SN-20710,FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",27-Dec-15,31-Dec-15,Standard Class,Bookcases,Steve Nguyen,Home Office,532.3992,3,-46.9764
40,CA-2015-117415,SN-20710,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",27-Dec-15,31-Dec-15,Standard Class,Chairs,Steve Nguyen,Home Office,212.058,3,-15.147
77,US-2017-118038,KB-16600,FUR-FU-10000260,"6"" Cubicle Wall Clock, Black",09-Dec-17,11-Dec-17,First Class,Furnishings,Ken Brennan,Corporate,9.708,3,-5.8248
79,US-2014-147606,JE-15745,FUR-FU-10003194,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",26-Nov-14,01-Dec-14,Second Class,Furnishings,Joel Eaton,Consumer,19.3,5,-14.475
125,US-2014-152030,AD-10180,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,26-Dec-14,28-Dec-14,Second Class,Chairs,Alan Dominguez,Home Office,600.558,3,-8.5794
400,CA-2016-108987,AG-10675,FUR-BO-10004834,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",08-Sep-16,10-Sep-16,Second Class,Bookcases,Anna Gayman,Consumer,2396.2656,4,-317.1528
1061,US-2015-125374,JD-16060,FUR-CH-10003396,Global Deluxe Steno Chair,23-Mar-15,29-Mar-15,Standard Class,Chairs,Julia Dunbar,Consumer,107.772,2,-29.2524
1107,US-2016-110156,EH-13945,FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",19-Nov-16,24-Nov-16,Standard Class,Furnishings,Eric Hoffmann,Consumer,2.328,2,-0.7566
1199,CA-2016-130946,ZC-21910,FUR-CH-10004540,Global Chrome Stack Chair,08-Apr-16,12-Apr-16,Standard Class,Chairs,Zuschuss Carroll,Consumer,95.984,4,-4.1136
1419,CA-2015-126697,SV-20815,FUR-FU-10001706,Longer-Life Soft White Bulbs,21-Sep-15,24-Sep-15,First Class,Furnishings,Stuart Van,Corporate,4.928,4,-1.4784
1474,US-2015-105676,NM-18520,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",01-Dec-15,02-Dec-15,Same Day,Furnishings,Neoma Murray,Consumer,6.688,4,-4.0128
1675,CA-2015-143077,SF-20965,FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,17-Sep-15,21-Sep-15,Standard Class,Furnishings,Sylvia Foulston,Corporate,21.936,2,-10.4196
1997,US-2017-147221,JS-16030,FUR-FU-10004020,Advantus Panel Wall Acrylic Frame,02-Dec-17,04-Dec-17,Second Class,Furnishings,Joy Smith,Consumer,8.752,4,-3.7196
2494,CA-2016-146206,KT-16480,FUR-TA-10004086,KI Adjustable-Height Table,10-Sep-16,14-Sep-16,Second Class,Tables,Kean Thornton,Consumer,300.93,5,-34.392
2557,US-2016-126844,BW-11110,FUR-FU-10004909,Contemporary Wood/Metal Frame,08-Oct-16,14-Oct-16,Standard Class,Furnishings,Bart Watters,Corporate,51.712,8,-32.32
2720,CA-2014-110030,LF-17185,FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,06-Dec-14,08-Dec-14,Second Class,Furnishings,Luke Foster,Consumer,23.976,3,-14.3856
2826,US-2014-112914,MT-18070,FUR-BO-10003272,O'Sullivan Living Dimensions 5-Shelf Bookcases,25-Sep-14,30-Sep-14,Standard Class,Bookcases,Michelle Tran,Home Office,300.5328,2,-97.2312
2899,US-2015-114839,PW-19240,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,26-Apr-15,30-Apr-15,Standard Class,Chairs,Pierre Wener,Consumer,408.422,2,-5.8346
3087,CA-2017-118773,TP-21415,FUR-FU-10000550,Stacking Trays by OIC,09-Feb-17,14-Feb-17,Standard Class,Furnishings,Tom Prescott,Consumer,3.984,2,-2.6892
3239,US-2016-127971,DW-13195,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",20-Nov-16,27-Nov-16,Standard Class,Chairs,David Wiener,Corporate,318.43,5,-77.333
3241,US-2016-127971,DW-13195,FUR-FU-10000023,Eldon Wave Desk Accessories,20-Nov-16,27-Nov-16,Standard Class,Furnishings,David Wiener,Corporate,7.068,3,-2.8272
3365,CA-2016-130050,MC-17425,FUR-FU-10001940,Staple-based wall hangings,16-Jul-16,18-Jul-16,Second Class,Furnishings,Mark Cousins,Corporate,9.552,3,-3.8208
3404,CA-2017-168739,HZ-14950,FUR-FU-10003919,Eldon Executive Woodline II Cherry Finish Desk Accessories,29-May-17,05-Jun-17,Standard Class,Furnishings,Henia Zydlo,Consumer,65.424,4,-52.3392
3766,CA-2016-163153,DM-12955,FUR-TA-10004767,Safco Drafting Table,21-Mar-16,25-Mar-16,Standard Class,Tables,Dario Medina,Corporate,99.372,2,-1.4196
4265,US-2016-131611,EP-13915,FUR-TA-10002774,Laminate Occasional Tables,05-Nov-16,09-Nov-16,Standard Class,Tables,Emily Phan,Consumer,863.128,8,-160.2952
4267,US-2016-131611,EP-13915,FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,05-Nov-16,09-Nov-16,Standard Class,Bookcases,Emily Phan,Consumer,956.6648,7,-225.0976
4781,CA-2014-159310,SC-20725,FUR-CH-10002758,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",07-Nov-14,12-Nov-14,Standard Class,Chairs,Steven Cartwright,Consumer,683.144,4,0
4905,US-2014-161613,MC-17605,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,01-Dec-14,03-Dec-14,Second Class,Chairs,Matt Connell,Corporate,674.058,3,-19.2588
5076,CA-2014-134572,SV-20365,FUR-TA-10001705,Bush Advantage Collection Round Conference Table,20-Apr-14,22-Apr-14,Second Class,Tables,Seth Vernon,Consumer,744.1,5,-95.67
